Ticker,MSE,MAE,MAPE,R2
SBEN.TA,3.316653709,1.432320214,0.005778213,0.981397217
SKBN.TA,96.21172208,7.465626073,0.006603978,0.997513773
SHOM.TA,51.86935977,6.142938927,0.008034227,0.99730301
SAE.TA,11166.42505,88.78641575,0.023952352,0.783716188
SKLN.TA,780.4251562,26.31402342,0.013784966,0.960335773
SLRM.TA,674.2675886,15.83462732,0.024980925,0.973283399
SMAG.TA,12712.22711,39.05279375,9.727216488,0.083639251
SOFW.TA,324.3512421,15.42038321,0.00915168,0.975778569
SOLR.TA,130.7639833,8.900767527,0.002492115,0.995665825
SONO.TA,347.9365832,15.86039131,0.213758152,-0.736792977
SCC.TA,50.44266003,3.504140335,0.083234137,-0.004225926
SPDV.TA,2101.507686,14.17656143,1.200365673,-0.001062592
SPRG.TA,3287.772405,54.57468542,0.390870602,0.860374151
